run_id,run_tag,run_date,sequence,parent_fn,parent_chunk,file_loc,filetype,commit_url,commit_author,commit_date,uncommitted_changes,elapsed_time,memory_use,sys_info,ses_info,base_pkgs,attached_pkgs,rdf_subject,rdf_object,rdf_predicate,run_hash
1,standard run,Mon Jul 16 13:13:03 2018,11,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,save_spp_trends,~/github/spp_risk_dists/data_setup/int/trend_calcs/iucn_risk_ts_and_trends_2018-1.csv,input,no version control info found,NA,NA,NA,16.979000000000003,2777.8,"System: Linux, Release: 4.4.0-112-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.4 (2018-03-15), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, jsonlite_1.5, provRmd_0.1.1, stringr_1.3.1, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1",~/github/spp_risk_dists/data_setup/int/trend_calcs/iucn_risk_ts_and_trends_2018-1.csv,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#save_spp_trends,prov:used,b0052503d13fef28bcd6c071a2ddcc000566f911
1,standard run,Mon Jul 16 13:13:03 2018,12,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,save_spp_trends,~/github/spp_risk_dists/data/iucn_trend_by_spp_2018-1.csv,output,no version control info found,NA,NA,NA,16.979000000000003,2777.8,"System: Linux, Release: 4.4.0-112-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.4 (2018-03-15), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, jsonlite_1.5, provRmd_0.1.1, stringr_1.3.1, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1",~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#save_spp_trends,~/github/spp_risk_dists/data/iucn_trend_by_spp_2018-1.csv,prov:wasGeneratedBy,b0052503d13fef28bcd6c071a2ddcc000566f911
1,standard run,Mon Jul 16 13:13:03 2018,0,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,prov_footer,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,parent_script,https://github.com/oharac/spp_risk_dists/commit/fa4c4ef911d38ac3d139d95fe3d1503c447b8f5f,Casey O'Hara <ohara@nceas.ucsb.edu>,Sat Jun 16 21:19:08 2018 -0700,TRUE,16.979000000000003,2777.8,"System: Linux, Release: 4.4.0-112-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.4 (2018-03-15), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, jsonlite_1.5, provRmd_0.1.1, stringr_1.3.1, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1",~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,prov:wasDerivedFrom,b0052503d13fef28bcd6c071a2ddcc000566f911
1,standard run,Mon Jul 16 13:13:03 2018,0,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,setup,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#setup,parent_chunk,https://github.com/oharac/spp_risk_dists/commit/fa4c4ef911d38ac3d139d95fe3d1503c447b8f5f,Casey O'Hara <ohara@nceas.ucsb.edu>,Sat Jun 16 21:19:08 2018 -0700,TRUE,16.979000000000003,2777.8,"System: Linux, Release: 4.4.0-112-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.4 (2018-03-15), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, jsonlite_1.5, provRmd_0.1.1, stringr_1.3.1, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1",~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#setup,prov:wasExecutedBy,b0052503d13fef28bcd6c071a2ddcc000566f911
1,standard run,Mon Jul 16 13:13:03 2018,0,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,gather_data_clip_from_1991,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#gather_data_clip_from_1991,parent_chunk,https://github.com/oharac/spp_risk_dists/commit/fa4c4ef911d38ac3d139d95fe3d1503c447b8f5f,Casey O'Hara <ohara@nceas.ucsb.edu>,Sat Jun 16 21:19:08 2018 -0700,TRUE,16.979000000000003,2777.8,"System: Linux, Release: 4.4.0-112-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.4 (2018-03-15), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, jsonlite_1.5, provRmd_0.1.1, stringr_1.3.1, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1",~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#gather_data_clip_from_1991,prov:wasExecutedBy,b0052503d13fef28bcd6c071a2ddcc000566f911
1,standard run,Mon Jul 16 13:13:03 2018,0,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,gather_data_clip_from_2001,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#gather_data_clip_from_2001,parent_chunk,https://github.com/oharac/spp_risk_dists/commit/fa4c4ef911d38ac3d139d95fe3d1503c447b8f5f,Casey O'Hara <ohara@nceas.ucsb.edu>,Sat Jun 16 21:19:08 2018 -0700,TRUE,16.979000000000003,2777.8,"System: Linux, Release: 4.4.0-112-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.4 (2018-03-15), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, jsonlite_1.5, provRmd_0.1.1, stringr_1.3.1, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1",~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#gather_data_clip_from_2001,prov:wasExecutedBy,b0052503d13fef28bcd6c071a2ddcc000566f911
1,standard run,Mon Jul 16 13:13:03 2018,0,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,explore_rels,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#explore_rels,parent_chunk,https://github.com/oharac/spp_risk_dists/commit/fa4c4ef911d38ac3d139d95fe3d1503c447b8f5f,Casey O'Hara <ohara@nceas.ucsb.edu>,Sat Jun 16 21:19:08 2018 -0700,TRUE,16.979000000000003,2777.8,"System: Linux, Release: 4.4.0-112-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.4 (2018-03-15), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, jsonlite_1.5, provRmd_0.1.1, stringr_1.3.1, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1",~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#explore_rels,prov:wasExecutedBy,b0052503d13fef28bcd6c071a2ddcc000566f911
1,standard run,Mon Jul 16 13:13:03 2018,0,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,save_spp_trends,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#save_spp_trends,parent_chunk,https://github.com/oharac/spp_risk_dists/commit/fa4c4ef911d38ac3d139d95fe3d1503c447b8f5f,Casey O'Hara <ohara@nceas.ucsb.edu>,Sat Jun 16 21:19:08 2018 -0700,TRUE,16.979000000000003,2777.8,"System: Linux, Release: 4.4.0-112-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.4 (2018-03-15), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, jsonlite_1.5, provRmd_0.1.1, stringr_1.3.1, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1",~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#save_spp_trends,prov:wasExecutedBy,b0052503d13fef28bcd6c071a2ddcc000566f911
1,standard run,Mon Jul 16 13:13:03 2018,0,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,prov_footer,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#prov_footer,parent_chunk,https://github.com/oharac/spp_risk_dists/commit/fa4c4ef911d38ac3d139d95fe3d1503c447b8f5f,Casey O'Hara <ohara@nceas.ucsb.edu>,Sat Jun 16 21:19:08 2018 -0700,TRUE,16.979000000000003,2777.8,"System: Linux, Release: 4.4.0-112-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.4 (2018-03-15), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, jsonlite_1.5, provRmd_0.1.1, stringr_1.3.1, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1",~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd,~/github/spp_risk_dists/data_setup/3_set_up_iucn_trends.Rmd#prov_footer,prov:wasExecutedBy,b0052503d13fef28bcd6c071a2ddcc000566f911
2,standard run,Tue Apr  2 18:37:49 2019,1,~/github/spp_risk_dists/_setup/3_set_up_iucn_trends.Rmd,setup,~/github/spp_risk_dists/_setup/common_fxns.R,sourced_script,https://github.com/oharac/spp_risk_dists/commit/ff81ed7fd7e0c58e8966d4bfa13cb01bb909ed39,Casey O'Hara <ohara@nceas.ucsb.edu>,Sat Mar 30 18:21:12 2019 -0700,FALSE,10.482,1138.8,"System: Linux, Release: 4.4.0-142-generic. Machine: x86_64. User: ohara.","R version: R version 3.5.3 (2019-03-11), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 18.04.2 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: jsonlite_1.6, provRmd_0.1.1, here_0.1, RColorBrewer_1.1-2, forcats_0.3.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.1, readr_1.3.1, tidyr_0.8.3, tibble_2.0.1, ggplot2_3.1.0, tidyverse_1.2.1",~/github/spp_risk_dists/_setup/3_set_up_iucn_trends.Rmd#setup,~/github/spp_risk_dists/_setup/common_fxns.R,prov:wasExecutedBy,4483f3d07ccd4d9558922ede534a851d92663482
2,standard run,Tue Apr  2 18:37:49 2019,2,~/github/spp_risk_dists/_setup/3_set_up_iucn_trends.Rmd,gather_data_clip_from_1991,~/github/spp_risk_dists/_data/iucn_risk_timeseries_2018-1.csv,input,https://github.com/oharac/spp_risk_dists/commit/2975a5ef0fb4108b482978cf35063c72929b0adc,Casey O'Hara <ohara@nceas.ucsb.edu>,Wed Sep 19 15:57:17 2018 -0700,FALSE,10.482,1138.8,"System: Linux, Release: 4.4.0-142-generic. Machine: x86_64. User: ohara.","R version: R version 3.5.3 (2019-03-11), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 18.04.2 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: jsonlite_1.6, provRmd_0.1.1, here_0.1, RColorBrewer_1.1-2, forcats_0.3.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.1, readr_1.3.1, tidyr_0.8.3, tibble_2.0.1, ggplot2_3.1.0, tidyverse_1.2.1",~/github/spp_risk_dists/_data/iucn_risk_timeseries_2018-1.csv,~/github/spp_risk_dists/_setup/3_set_up_iucn_trends.Rmd#gather_data_clip_from_1991,prov:used,4483f3d07ccd4d9558922ede534a851d92663482
2,standard run,Tue Apr  2 18:37:49 2019,3,~/github/spp_risk_dists/_setup/3_set_up_iucn_trends.Rmd,gather_data_clip_from_1991,~/github/spp_risk_dists/_data/iucn_risk_ts_rgn_2018-1.csv,input,https://github.com/oharac/spp_risk_dists/commit/2975a5ef0fb4108b482978cf35063c72929b0adc,Casey O'Hara <ohara@nceas.ucsb.edu>,Wed Sep 19 15:57:17 2018 -0700,FALSE,10.482,1138.8,"System: Linux, Release: 4.4.0-142-generic. Machine: x86_64. User: ohara.","R version: R version 3.5.3 (2019-03-11), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 18.04.2 LTS.","Attached base packages: parallel, stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: jsonlite_1.6, provRmd_0.1.1, here_0.1, RColorBrewer_1.1-2, forcats_0.3.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.1, readr_1.3.1, tidyr_0.8.3, tibble_2.0.1, ggplot2_3.1.0, tidyverse_1.2.1",~/github/spp_risk_dists/_data/iucn_risk_ts_rgn_2018-1.csv,~/github/spp_risk_dists/_setup/3_set_up_iucn_trends.Rmd#gather_data_clip_from_1991,prov:used,4483f3d07ccd4d9558922ede534a851d92663482
